DEBUG 2025-06-27 12:59:55,039 middleware 27308 23276 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 12:59:55,040 middleware 27308 23276 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
WARNING 2025-06-27 12:59:55,113 middleware 27308 23276 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 12:59:55,223 middleware 27308 23276 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 12:59:57,443 middleware 27308 23276 Usuario: docente1 - URL: cerrar_sesion
INFO 2025-06-27 12:59:57,454 loguin_views 27308 23276 Logout exitoso para usuario: docente1
DEBUG 2025-06-27 12:59:57,464 middleware 27308 23276 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 12:59:58,986 middleware 27308 23276 Usuario: Anónimo - URL: core_docente
INFO 2025-06-27 12:59:58,987 middleware 27308 23276 Usuario no autenticado redirigido desde: core_docente
DEBUG 2025-06-27 12:59:58,995 middleware 27308 23276 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 13:00:02,313 middleware 27308 23276 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 13:03:25,880 middleware 27308 23276 Usuario: Anónimo - URL: iniciar_sesion
INFO 2025-06-27 13:03:26,421 loguin_views 27308 23276 Login exitoso para usuario: estudiante1
DEBUG 2025-06-27 13:03:26,443 middleware 27308 23276 Usuario: estudiante1 - URL: core_estudiante
DEBUG 2025-06-27 13:03:26,444 middleware 27308 23276 Usuario estudiante1 con grupos ['Estudiantes'] accediendo a core_estudiante
WARNING 2025-06-27 13:03:26,574 middleware 27308 23276 URL no encontrada: /core/estudiante/None
DEBUG 2025-06-27 13:03:35,776 middleware 27308 23276 Usuario: estudiante1 - URL: loguin_index
DEBUG 2025-06-27 13:03:35,800 middleware 27308 23276 Usuario: estudiante1 - URL: core_estudiante
DEBUG 2025-06-27 13:03:35,801 middleware 27308 23276 Usuario estudiante1 con grupos ['Estudiantes'] accediendo a core_estudiante
WARNING 2025-06-27 13:03:35,846 middleware 27308 23276 URL no encontrada: /core/estudiante/None
DEBUG 2025-06-27 13:03:37,947 middleware 27308 23276 Usuario: estudiante1 - URL: core_estudiante
DEBUG 2025-06-27 13:03:37,947 middleware 27308 23276 Usuario estudiante1 con grupos ['Estudiantes'] accediendo a core_estudiante
WARNING 2025-06-27 13:03:38,017 middleware 27308 23276 URL no encontrada: /core/estudiante/None
DEBUG 2025-06-27 13:03:41,495 middleware 27308 23276 Usuario: estudiante1 - URL: estudiante_modulo
WARNING 2025-06-27 13:03:41,733 middleware 27308 8688 URL no encontrada: /estudiante/modulo/None
DEBUG 2025-06-27 13:03:46,593 middleware 27308 26820 Usuario: estudiante1 - URL: core_estudiante
DEBUG 2025-06-27 13:03:46,595 middleware 27308 26820 Usuario estudiante1 con grupos ['Estudiantes'] accediendo a core_estudiante
WARNING 2025-06-27 13:03:46,648 middleware 27308 26820 URL no encontrada: /core/estudiante/None
DEBUG 2025-06-27 13:03:51,185 middleware 27308 26820 Usuario: estudiante1 - URL: cerrar_sesion
INFO 2025-06-27 13:03:51,193 loguin_views 27308 26820 Logout exitoso para usuario: estudiante1
DEBUG 2025-06-27 13:03:51,200 middleware 27308 26820 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 13:03:53,996 middleware 27308 26820 Usuario: Anónimo - URL: core_estudiante
INFO 2025-06-27 13:03:53,996 middleware 27308 26820 Usuario no autenticado redirigido desde: core_estudiante
DEBUG 2025-06-27 13:03:54,006 middleware 27308 26820 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 13:54:54,147 middleware 20944 16672 Usuario: Anónimo - URL: iniciar_sesion
WARNING 2025-06-27 13:54:54,991 loguin_views 20944 16672 Credenciales incorrectas para usuario: admin1
DEBUG 2025-06-27 13:54:58,890 middleware 20944 16672 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 13:55:08,143 middleware 20944 16672 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 14:18:14,086 middleware 12200 28444 Usuario: Anónimo - URL: iniciar_sesion
INFO 2025-06-27 14:18:14,865 loguin_views 12200 28444 Login exitoso para usuario: admin1
DEBUG 2025-06-27 14:18:14,907 middleware 12200 28444 Usuario: admin1 - URL: core_admin
DEBUG 2025-06-27 14:18:14,908 middleware 12200 28444 Usuario admin1 con grupos ['Administradores'] accediendo a core_admin
DEBUG 2025-06-27 14:18:14,913 decorators 12200 28444 Admin acceso: admin1 a dashboard_admin
INFO 2025-06-27 14:18:14,914 core_views 12200 28444 Usuario admin1 accedió al dashboard admin
WARNING 2025-06-27 14:18:15,041 middleware 12200 28444 URL no encontrada: /core/admin/None
DEBUG 2025-06-27 14:18:15,161 middleware 12200 28444 Usuario: admin1 - URL: None
DEBUG 2025-06-27 14:18:15,245 middleware 12200 28444 Usuario: admin1 - URL: login
DEBUG 2025-06-27 14:18:22,978 middleware 12200 28444 Usuario: admin1 - URL: modulo_index
DEBUG 2025-06-27 14:18:22,981 decorators 12200 28444 Admin acceso: admin1 a index
WARNING 2025-06-27 14:18:23,130 middleware 12200 28444 URL no encontrada: /modulo/None
DEBUG 2025-06-27 14:19:04,866 middleware 12200 28444 Usuario: admin1 - URL: modulo_index
DEBUG 2025-06-27 14:19:04,869 decorators 12200 28444 Admin acceso: admin1 a index
DEBUG 2025-06-27 14:19:04,903 middleware 12200 28444 Usuario: admin1 - URL: modulo_index
DEBUG 2025-06-27 14:19:04,904 decorators 12200 28444 Admin acceso: admin1 a index
WARNING 2025-06-27 14:19:04,945 middleware 12200 28444 URL no encontrada: /modulo/None
DEBUG 2025-06-27 14:19:16,696 middleware 12200 28444 Usuario: admin1 - URL: modulo_index
DEBUG 2025-06-27 14:19:16,699 decorators 12200 28444 Admin acceso: admin1 a index
DEBUG 2025-06-27 14:19:16,736 middleware 12200 28444 Usuario: admin1 - URL: modulo_index
DEBUG 2025-06-27 14:19:16,737 decorators 12200 28444 Admin acceso: admin1 a index
WARNING 2025-06-27 14:19:16,785 middleware 12200 28444 URL no encontrada: /modulo/None
DEBUG 2025-06-27 14:36:21,137 middleware 20700 21392 Usuario: admin1 - URL: matricula_index
DEBUG 2025-06-27 14:36:21,139 decorators 20700 21392 Admin acceso: admin1 a index
WARNING 2025-06-27 14:36:21,213 middleware 20700 21392 URL no encontrada: /matricula/None
DEBUG 2025-06-27 14:36:25,293 middleware 20700 21392 Usuario: admin1 - URL: cerrar_sesion
INFO 2025-06-27 14:36:25,303 loguin_views 20700 21392 Logout exitoso para usuario: admin1
DEBUG 2025-06-27 14:36:25,311 middleware 20700 21392 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 14:36:38,766 middleware 20700 21392 Usuario: Anónimo - URL: iniciar_sesion
INFO 2025-06-27 14:36:39,389 loguin_views 20700 21392 Login exitoso para usuario: docente1
DEBUG 2025-06-27 14:36:39,404 middleware 20700 21392 Usuario: docente1 - URL: core_docente
DEBUG 2025-06-27 14:36:39,405 middleware 20700 21392 Usuario docente1 con grupos ['Docentes'] accediendo a core_docente
DEBUG 2025-06-27 14:36:39,406 decorators 20700 21392 Docente acceso: docente1 a dashboard_docente
WARNING 2025-06-27 14:36:39,459 middleware 20700 21392 URL no encontrada: /core/docente/None
DEBUG 2025-06-27 14:36:39,537 middleware 20700 21392 Usuario: docente1 - URL: obtener_datos_dashboard
DEBUG 2025-06-27 14:36:39,539 decorators 20700 21392 Docente acceso: docente1 a obtener_datos_dashboard
DEBUG 2025-06-27 14:36:47,315 middleware 20700 21392 Usuario: docente1 - URL: clase_asignada
DEBUG 2025-06-27 14:36:47,319 decorators 20700 21392 Docente acceso: docente1 a clases_asignadas_docente
WARNING 2025-06-27 14:36:47,383 middleware 20700 21392 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 14:45:49,280 middleware 24184 21288 Usuario: docente1 - URL: clase_asignada
DEBUG 2025-06-27 14:45:49,286 decorators 24184 21288 Docente acceso: docente1 a clases_asignadas_docente
WARNING 2025-06-27 14:45:49,357 middleware 24184 21288 URL no encontrada: /docente/clase/None
DEBUG 2025-06-27 14:45:55,037 middleware 24184 21288 Usuario: docente1 - URL: cerrar_sesion
INFO 2025-06-27 14:45:55,048 loguin_views 24184 21288 Logout exitoso para usuario: docente1
DEBUG 2025-06-27 14:45:55,057 middleware 24184 21288 Usuario: Anónimo - URL: loguin_index
DEBUG 2025-06-27 14:46:07,197 middleware 24184 21288 Usuario: Anónimo - URL: iniciar_sesion
INFO 2025-06-27 14:46:08,078 loguin_views 24184 21288 Login exitoso para usuario: admin1
DEBUG 2025-06-27 14:46:08,096 middleware 24184 21288 Usuario: admin1 - URL: core_admin
DEBUG 2025-06-27 14:46:08,097 middleware 24184 21288 Usuario admin1 con grupos ['Administradores'] accediendo a core_admin
